,symbol,peer
76088,HDFCBANK.NS,INDUSINDBK.NS
76089,HDFCBANK.NS,BANDHANBNK.NS
76090,HDFCBANK.NS,IDBI.NS
76091,HDFCBANK.NS,PNB.NS
76092,HDFCBANK.NS,BANKBARODA.NS
76093,HDFCBANK.NS,IDFCFIRSTB.NS
76094,HINDALCO.NS,VEDL.NS
76095,HINDALCO.NS,SAIL.NS
76096,HINDALCO.NS,NMDC.NS
76097,HINDALCO.NS,JINDALSTEL.NS
76098,HINDALCO.NS,HINDZINC.NS
76099,HINDALCO.NS,TATASTEEL.NS
76100,HINDALCO.NS,HINDCOPPER.NS
76101,HINDALCO.NS,APLAPOLLO.NS
76102,HINDALCO.NS,NATIONALUM.NS
76103,HINDALCO.NS,TATASTLBSL.NS
76104,HINDUNILVR.NS,DABUR.NS
76105,HINDUNILVR.NS,GODREJCP.NS
76106,HINDUNILVR.NS,MARICO.NS
76107,HINDUNILVR.NS,PGHH.NS
76108,HINDUNILVR.NS,COLPAL.NS
76109,HINDUNILVR.NS,WHIRLPOOL.NS
76110,HINDUNILVR.NS,CROMPTON.NS
76111,HINDUNILVR.NS,DIXON.NS
76112,HINDUNILVR.NS,EMAMILTD.NS
76113,HINDUNILVR.NS,GILLETTE.NS
76114,ICICIBANK.NS,KOTAKBANK.NS
76115,ICICIBANK.NS,SBIN.NS
76116,ICICIBANK.NS,AXISBANK.NS
76117,ICICIBANK.NS,INDUSINDBK.NS
76118,ICICIBANK.NS,HDFCBANK.NS
76119,ICICIBANK.NS,BANDHANBNK.NS
76120,ICICIBANK.NS,IDBI.NS
76121,ICICIBANK.NS,PNB.NS
76122,ICICIBANK.NS,BANKBARODA.NS
76123,ICICIBANK.NS,IDFCFIRSTB.NS
76124,INDUSINDBK.NS,BANDHANBNK.NS
76125,INDUSINDBK.NS,IDBI.NS
76126,INDUSINDBK.NS,PNB.NS
76127,INDUSINDBK.NS,BANKBARODA.NS
76128,INDUSINDBK.NS,IDFCFIRSTB.NS
76129,INDUSINDBK.NS,YESBANK.NS
76130,INDUSINDBK.NS,AUBANK.NS
76131,INDUSINDBK.NS,IOB.NS
76132,INDUSINDBK.NS,CANBK.NS
76133,INDUSINDBK.NS,BANKINDIA.NS
76134,INFY.NS,WIPRO.NS
76135,INFY.NS,HCLTECH.NS
76136,INFY.NS,TECHM.NS
76137,INFY.NS,LTI.NS
76138,INFY.NS,MINDTREE.NS
76139,INFY.NS,MPHASIS.NS
76140,INFY.NS,OFSS.NS
76141,INFY.NS,TATAELXSI.NS
76142,INFY.NS,COFORGE.NS
76143,INFY.NS,PERSISTENT.NS
76144,IOC.NS,COALINDIA.NS
76145,IOC.NS,BPCL.NS
76146,IOC.NS,ONGC.NS
76147,IOC.NS,HINDPETRO.NS
76148,IOC.NS,PETRONET.NS
76149,IOC.NS,OIL.NS
76150,IOC.NS,AEGISCHEM.NS
76151,IOC.NS,MRPL.NS
76152,IOC.NS,GESHIP.NS
76153,IOC.NS,GMDCLTD.NS
76154,JSWSTEEL.NS,TATASTEEL.NS
76155,JSWSTEEL.NS,HINDZINC.NS
76156,JSWSTEEL.NS,VEDL.NS
76157,JSWSTEEL.NS,HINDALCO.NS
76158,JSWSTEEL.NS,SAIL.NS
76159,JSWSTEEL.NS,NMDC.NS
76160,JSWSTEEL.NS,JINDALSTEL.NS
76161,JSWSTEEL.NS,HINDCOPPER.NS
76162,JSWSTEEL.NS,APLAPOLLO.NS
76163,JSWSTEEL.NS,NATIONALUM.NS
76164,KOTAKBANK.NS,SBIN.NS
76165,KOTAKBANK.NS,ICICIBANK.NS
76166,KOTAKBANK.NS,AXISBANK.NS
76167,KOTAKBANK.NS,INDUSINDBK.NS
76168,KOTAKBANK.NS,BANDHANBNK.NS
76169,KOTAKBANK.NS,IDBI.NS
76170,KOTAKBANK.NS,PNB.NS
76171,KOTAKBANK.NS,BANKBARODA.NS
76172,KOTAKBANK.NS,IDFCFIRSTB.NS
76173,KOTAKBANK.NS,YESBANK.NS
76174,LT.NS,ULTRACEMCO.NS
76175,LT.NS,SHREECEM.NS
76176,LT.NS,GRASIM.NS
76177,LT.NS,AMBUJACEM.NS
76178,LT.NS,ACC.NS
76179,LT.NS,VOLTAS.NS
76180,LT.NS,DALBHARAT.NS
76181,LT.NS,RAMCOCEM.NS
76182,LT.NS,JKCEMENT.NS
76183,LT.NS,KEC.NS
76184,M,GPK
76185,M,TNL
76186,M,ELY
76187,M,YSG
76188,M,KBH
76189,M,ALSN
76190,M,AEO
76191,M,CRI
76192,M,GOOS
76193,M,JWN
76194,NESTLEIND.NS,BRITANNIA.NS
76195,NESTLEIND.NS,TATACONSUM.NS
76196,NESTLEIND.NS,HATSUN.NS
76197,NESTLEIND.NS,ZYDUSWELL.NS
76198,NESTLEIND.NS,GODREJAGRO.NS
76199,NESTLEIND.NS,BBTC.NS
76200,NESTLEIND.NS,BALRAMCHIN.NS
76201,NESTLEIND.NS,AVANTIFEED.NS
76202,NESTLEIND.NS,KRBL.NS
76203,NESTLEIND.NS,HNDFDS.NS
76204,NTPC.NS,POWERGRID.NS
76205,NTPC.NS,ADANITRANS.NS
76206,NTPC.NS,GAIL.NS
76207,NTPC.NS,ADANIPOWER.NS
76208,NTPC.NS,GUJGASLTD.NS
76209,NTPC.NS,IGL.NS
76210,NTPC.NS,TATAPOWER.NS
76211,NTPC.NS,ADANIGREEN.NS
76212,NTPC.NS,NHPC.NS
76213,NTPC.NS,TORNTPOWER.NS
76214,ONGC.NS,BPCL.NS
76215,ONGC.NS,IOC.NS
76216,ONGC.NS,COALINDIA.NS
76217,ONGC.NS,HINDPETRO.NS
76218,ONGC.NS,PETRONET.NS
76219,ONGC.NS,OIL.NS
76220,ONGC.NS,AEGISCHEM.NS
76221,ONGC.NS,MRPL.NS
76222,ONGC.NS,GESHIP.NS
76223,ONGC.NS,GMDCLTD.NS
76224,POWERGRID.NS,NTPC.NS
76225,POWERGRID.NS,ADANITRANS.NS
76226,POWERGRID.NS,GAIL.NS
76227,POWERGRID.NS,ADANIGREEN.NS
76228,POWERGRID.NS,ADANIPOWER.NS
76229,POWERGRID.NS,GUJGASLTD.NS
76230,POWERGRID.NS,IGL.NS
76231,POWERGRID.NS,TATAPOWER.NS
76232,POWERGRID.NS,NHPC.NS
76233,POWERGRID.NS,TORNTPOWER.NS
76234,RELIANCE.NS,ONGC.NS
76235,RELIANCE.NS,BPCL.NS
76236,RELIANCE.NS,IOC.NS
76237,RELIANCE.NS,COALINDIA.NS
76238,RELIANCE.NS,HINDPETRO.NS
76239,RELIANCE.NS,PETRONET.NS
76240,RELIANCE.NS,OIL.NS
76241,RELIANCE.NS,AEGISCHEM.NS
76242,RELIANCE.NS,MRPL.NS
76243,RELIANCE.NS,GESHIP.NS
76244,SBIN.NS,KOTAKBANK.NS
76245,SBIN.NS,AXISBANK.NS
76246,SBIN.NS,ICICIBANK.NS
76247,SBIN.NS,INDUSINDBK.NS
76248,SBIN.NS,BANDHANBNK.NS
76249,SBIN.NS,IDBI.NS
76250,SBIN.NS,PNB.NS
76251,SBIN.NS,BANKBARODA.NS
76252,SBIN.NS,IDFCFIRSTB.NS
76253,SBIN.NS,YESBANK.NS
76254,SHREECEM.NS,GRASIM.NS
76255,SHREECEM.NS,AMBUJACEM.NS
76256,SHREECEM.NS,ACC.NS
76257,SHREECEM.NS,VOLTAS.NS
76258,SHREECEM.NS,DALBHARAT.NS
76259,SHREECEM.NS,RAMCOCEM.NS
76260,SHREECEM.NS,JKCEMENT.NS
76261,SHREECEM.NS,ULTRACEMCO.NS
76262,SHREECEM.NS,LT.NS
76263,SHREECEM.NS,KEC.NS
76264,SUNPHARMA.NS,DRREDDY.NS
76265,SUNPHARMA.NS,CIPLA.NS
76266,SUNPHARMA.NS,CADILAHC.NS
76267,SUNPHARMA.NS,AUROPHARMA.NS
76268,SUNPHARMA.NS,LUPIN.NS
76269,SUNPHARMA.NS,TORNTPHARM.NS
76270,SUNPHARMA.NS,PEL.NS
76271,SUNPHARMA.NS,ALKEM.NS
76272,SUNPHARMA.NS,ABBOTINDIA.NS
76273,SUNPHARMA.NS,LAURUSLABS.NS
76274,TATASTEEL.NS,HINDZINC.NS
76275,TATASTEEL.NS,VEDL.NS
76276,TATASTEEL.NS,JSWSTEEL.NS
76277,TATASTEEL.NS,HINDALCO.NS
76278,TATASTEEL.NS,SAIL.NS
76279,TATASTEEL.NS,NMDC.NS
76280,TATASTEEL.NS,JINDALSTEL.NS
76281,TATASTEEL.NS,HINDCOPPER.NS
76282,TATASTEEL.NS,APLAPOLLO.NS
76283,TATASTEEL.NS,NATIONALUM.NS
76284,TCS.NS,INFY.NS
76285,TCS.NS,WIPRO.NS
76286,TCS.NS,HCLTECH.NS
76287,TCS.NS,TECHM.NS
76288,TCS.NS,LTI.NS
76289,TCS.NS,MINDTREE.NS
76290,TCS.NS,MPHASIS.NS
76291,TCS.NS,OFSS.NS
76292,TCS.NS,TATAELXSI.NS
76293,TCS.NS,COFORGE.NS
76294,TECHM.NS,LTI.NS
76295,TECHM.NS,MINDTREE.NS
76296,TECHM.NS,MPHASIS.NS
76297,TECHM.NS,OFSS.NS
76298,TECHM.NS,TATAELXSI.NS
76299,TECHM.NS,COFORGE.NS
76300,TECHM.NS,PERSISTENT.NS
76301,TECHM.NS,TANLA.NS
76302,TECHM.NS,INTELLECT.NS
76303,TECHM.NS,FSL.NS
76304,TITAN.NS,PAGEIND.NS
76305,TITAN.NS,RELAXO.NS
76306,TITAN.NS,BATAINDIA.NS
76307,TITAN.NS,ABFRL.NS
76308,TITAN.NS,RAJESHEXPO.NS
76309,TITAN.NS,KPRMILL.NS
76310,TITAN.NS,WELSPUNIND.NS
76311,TITAN.NS,ALOKINDS.NS
76312,TITAN.NS,TRIDENT.NS
76313,TITAN.NS,VTL.NS
76314,ULTRACEMCO.NS,LT.NS
76315,ULTRACEMCO.NS,SHREECEM.NS
76316,ULTRACEMCO.NS,GRASIM.NS
76317,ULTRACEMCO.NS,AMBUJACEM.NS
76318,ULTRACEMCO.NS,ACC.NS
76319,ULTRACEMCO.NS,VOLTAS.NS
76320,ULTRACEMCO.NS,DALBHARAT.NS
76321,ULTRACEMCO.NS,RAMCOCEM.NS
76322,ULTRACEMCO.NS,JKCEMENT.NS
76323,ULTRACEMCO.NS,KEC.NS
76324,UPL.NS,PIIND.NS
76325,UPL.NS,SRF.NS
76326,UPL.NS,KANSAINER.NS
76327,UPL.NS,AARTIIND.NS
76328,UPL.NS,SUPREMEIND.NS
76329,UPL.NS,BERGEPAINT.NS
76330,UPL.NS,ATUL.NS
76331,UPL.NS,DEEPAKNTR.NS
76332,UPL.NS,BAYERCROP.NS
76333,UPL.NS,COROMANDEL.NS
76334,VEDL.NS,HINDALCO.NS
76335,VEDL.NS,HINDZINC.NS
76336,VEDL.NS,TATASTEEL.NS
76337,VEDL.NS,SAIL.NS
76338,VEDL.NS,NMDC.NS
76339,VEDL.NS,JINDALSTEL.NS
76340,VEDL.NS,JSWSTEEL.NS
76341,VEDL.NS,HINDCOPPER.NS
76342,VEDL.NS,APLAPOLLO.NS
76343,VEDL.NS,NATIONALUM.NS
76344,WIPRO.NS,HCLTECH.NS
76345,WIPRO.NS,TECHM.NS
76346,WIPRO.NS,LTI.NS
76347,WIPRO.NS,MINDTREE.NS
76348,WIPRO.NS,MPHASIS.NS
76349,WIPRO.NS,OFSS.NS
76350,WIPRO.NS,TATAELXSI.NS
76351,WIPRO.NS,COFORGE.NS
76352,WIPRO.NS,PERSISTENT.NS
76353,WIPRO.NS,TANLA.NS
76354,ZEEL.NS,SUNTV.NS
76355,ZEEL.NS,AFFLE.NS
76356,ZEEL.NS,PVR.NS
76357,ZEEL.NS,TV18BRDCST.NS
76358,ZEEL.NS,JUSTDIAL.NS
76359,ZEEL.NS,NETWORK18.NS
76360,ZEEL.NS,HATHWAY.NS
76361,ZEEL.NS,SAREGAMA.NS
76362,ZEEL.NS,INOXLEISUR.NS
76363,ZEEL.NS,DISHTV.NS
76364,ABBOTINDIA.NS,ALKEM.NS
76365,ABBOTINDIA.NS,PEL.NS
76366,ABBOTINDIA.NS,LAURUSLABS.NS
76367,ABBOTINDIA.NS,IPCALAB.NS
76368,ABBOTINDIA.NS,GLAXO.NS
76369,ABBOTINDIA.NS,PFIZER.NS
76370,ABBOTINDIA.NS,TORNTPHARM.NS
76371,ABBOTINDIA.NS,APLLTD.NS
76372,ABBOTINDIA.NS,SANOFI.NS
76373,ABBOTINDIA.NS,AJANTPHARM.NS
76374,ACC.NS,VOLTAS.NS
76375,ACC.NS,DALBHARAT.NS
76376,ACC.NS,RAMCOCEM.NS
76377,ACC.NS,JKCEMENT.NS
76378,ACC.NS,KEC.NS
76379,ACC.NS,AMBUJACEM.NS
76380,ACC.NS,NBCC.NS
76381,ACC.NS,DBL.NS
76382,ACC.NS,BIRLACORPN.NS
76383,ACC.NS,PRSMJOHNSN.NS
76384,ADANITRANS.NS,POWERGRID.NS
76385,ADANITRANS.NS,NTPC.NS
76386,ADANITRANS.NS,ADANIGREEN.NS
76387,ADANITRANS.NS,GAIL.NS
76388,ADANITRANS.NS,ADANIPOWER.NS
76389,ADANITRANS.NS,GUJGASLTD.NS
76390,ADANITRANS.NS,IGL.NS
76391,ADANITRANS.NS,TATAPOWER.NS
76392,ADANITRANS.NS,NHPC.NS
76393,ADANITRANS.NS,TORNTPOWER.NS
76394,AMBUJACEM.NS,ACC.NS
76395,AMBUJACEM.NS,VOLTAS.NS
76396,AMBUJACEM.NS,DALBHARAT.NS
76397,AMBUJACEM.NS,GRASIM.NS
76398,AMBUJACEM.NS,SHREECEM.NS
76399,AMBUJACEM.NS,RAMCOCEM.NS
76400,AMBUJACEM.NS,JKCEMENT.NS
76401,AMBUJACEM.NS,KEC.NS
76402,AMBUJACEM.NS,NBCC.NS
76403,AMBUJACEM.NS,DBL.NS
76404,AUROPHARMA.NS,CADILAHC.NS
76405,AUROPHARMA.NS,LUPIN.NS
76406,AUROPHARMA.NS,CIPLA.NS
76407,AUROPHARMA.NS,TORNTPHARM.NS
76408,AUROPHARMA.NS,PEL.NS
76409,AUROPHARMA.NS,ALKEM.NS
76410,AUROPHARMA.NS,ABBOTINDIA.NS
76411,AUROPHARMA.NS,DRREDDY.NS
76412,AUROPHARMA.NS,LAURUSLABS.NS
